"id","exam_id","module_type","question_number","question_type","difficulty_level","question_markdown_backup","question_image_url","options_markdown_backup","correct_answer","explanation_markdown_backup","points","topic_tags","created_at","updated_at","table_data","correct_answers","content_format","question_html","options_html","explanation_html","question_text","options","explanation","html_migration_status","deleted_at"
"e89acde6-b8b3-462f-8c29-2c71493b4ba1","8bf0ce1c-bc79-40a2-a288-0233d8ebeefd","english2","26","multiple_choice","medium","While researching a topic, a student has taken the following notes:Vexillology is the study of flags.The flags of many countries include symbols like animals, plants, or landforms.These symbols often represent an aspect of the region’s history, culture, or landscape.The flag of El Salvador includes a palm branch.The flag of Zambia includes an eagle.

Which choice most effectively uses information from the given sentences to emphasize a difference between the two flags?","","{""A"":""Vexillologists study flags, like those of El Salvador and Zambia."",""B"":""Many countries feature symbols on their flags, such as animals, plants, or landforms, and the study of these designs is known as vexillology."",""C"":""Countries like El Salvador and Zambia use symbols on their flags; examples include plants and animals."",""D"":""El Salvador includes a plant on its flag, whereas Zambia’s flag includes an animal.""}","D","","1","[""writing_language""]","2025-09-23T03:26:18.543891+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>While researching a topic, a student has taken the following notes:</p><blockquote style=""margin-left: 15px;""><ul style=""list-style-type: disc; padding-left: 15px; margin-left: 0px;""><li style=""margin-bottom: 0.3em;"">Vexillology is the study of flags.</li><li style=""margin-bottom: 0.3em;"">The flags of many countries include symbols like animals, plants, or landforms.</li><li style=""margin-bottom: 0.3em;"">These symbols often represent an aspect of the region’s history, culture, or landscape.</li><li style=""margin-bottom: 0.3em;"">The flag of El Salvador includes a palm branch.</li><li style=""margin-bottom: 0.3em;"">The flag of Zambia includes an eagle.</li></ul></blockquote>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which choice most effectively uses information from the given sentences to emphasize a difference between the two flags?  
      <div><div>","","","While researching a topic, a student has taken the following notes:Vexillology is the study of flags.The flags of many countries include symbols like animals, plants, or landforms.These symbols often represent an aspect of the region’s history, culture, or landscape.The flag of El Salvador includes a palm branch.The flag of Zambia includes an eagle.

Which choice most effectively uses information from the given sentences to emphasize a difference between the two flags?","{""A"":""Vexillologists study flags, like those of El Salvador and Zambia."",""B"":""Many countries feature symbols on their flags, such as animals, plants, or landforms, and the study of these designs is known as vexillology."",""C"":""Countries like El Salvador and Zambia use symbols on their flags; examples include plants and animals."",""D"":""El Salvador includes a plant on its flag, whereas Zambia’s flag includes an animal.""}","","pending",""
"ce8bc753-1f46-49a3-9960-4558e0181f24","8bf0ce1c-bc79-40a2-a288-0233d8ebeefd","english2","27","multiple_choice","medium","While researching a topic, a student has taken the following notes:The Leidenfrost effect occurs when liquid touches a solid surface significantly hotter than the liquid’s boiling point, forming a vapor layer that insulates the liquid before eventually collapsing.Scientists long hypothesized that the temperatures at which Leidenfrost vapor forms and collapses vary depending on molecular variations in surfaces and liquids.A 2023 study confirmed that the vapor’s formation temperature varies depending on molecular variations in surfaces and liquids.The study also found that the vapor’s collapse temperature was “nearly independent of material and fluid properties, contrary to previous theories.”The vapor’s collapse temperature remained consistent (around 140°C).

The student wants to refute a scientific assumption about the Leidenfrost effect. Which choice most effectively uses relevant information from the notes to accomplish this goal?","","{""A"":""Contrary to the hypothesis that vapor layer formation temperature is dictated by molecular variation, a 2023 study confirmed that the temperature at which the vapor layer forms depends on the surface and liquid used."",""B"":""Though the vapor layer created by the Leidenfrost effect can be formed at a range of temperatures, the temperature at which the layer collapses varies depending on material and fluid properties."",""C"":""Countering previous hypotheses, a recent study found that Leidenfrost vapor’s collapse temperature does not vary depending on material and fluid properties."",""D"":""Scientists had hypothesized that the formation temperature of Leidenfrost vapor depends on variations in surfaces and liquids used, but a 2023 study confirmed that the collapse temperature remains consistent.""}","C","","1","[""writing_language""]","2025-09-23T03:26:18.543891+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>While researching a topic, a student has taken the following notes:</p><blockquote style=""margin-left: 15px;""><ul style=""list-style-type: disc; padding-left: 15px; margin-left: 0px;""><li style=""margin-bottom: 0.3em;"">The Leidenfrost effect occurs when liquid touches a solid surface significantly hotter than the liquid’s boiling point, forming a vapor layer that insulates the liquid before eventually collapsing.</li><li style=""margin-bottom: 0.3em;"">Scientists long hypothesized that the temperatures at which Leidenfrost vapor forms and collapses vary depending on molecular variations in surfaces and liquids.</li><li style=""margin-bottom: 0.3em;"">A 2023 study confirmed that the vapor’s formation temperature varies depending on molecular variations in surfaces and liquids.</li><li style=""margin-bottom: 0.3em;"">The study also found that the vapor’s collapse temperature was “nearly independent of material and fluid properties, contrary to previous theories.”</li><li style=""margin-bottom: 0.3em;"">The vapor’s collapse temperature remained consistent (around 140°C).</li></ul></blockquote>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        The student wants to refute a scientific assumption about the Leidenfrost effect. <br>Which choice most effectively uses relevant information from the notes to accomplish this goal?  
      <div><div>","","","While researching a topic, a student has taken the following notes:The Leidenfrost effect occurs when liquid touches a solid surface significantly hotter than the liquid’s boiling point, forming a vapor layer that insulates the liquid before eventually collapsing.Scientists long hypothesized that the temperatures at which Leidenfrost vapor forms and collapses vary depending on molecular variations in surfaces and liquids.A 2023 study confirmed that the vapor’s formation temperature varies depending on molecular variations in surfaces and liquids.The study also found that the vapor’s collapse temperature was “nearly independent of material and fluid properties, contrary to previous theories.”The vapor’s collapse temperature remained consistent (around 140°C).

The student wants to refute a scientific assumption about the Leidenfrost effect. Which choice most effectively uses relevant information from the notes to accomplish this goal?","{""A"":""Contrary to the hypothesis that vapor layer formation temperature is dictated by molecular variation, a 2023 study confirmed that the temperature at which the vapor layer forms depends on the surface and liquid used."",""B"":""Though the vapor layer created by the Leidenfrost effect can be formed at a range of temperatures, the temperature at which the layer collapses varies depending on material and fluid properties."",""C"":""Countering previous hypotheses, a recent study found that Leidenfrost vapor’s collapse temperature does not vary depending on material and fluid properties."",""D"":""Scientists had hypothesized that the formation temperature of Leidenfrost vapor depends on variations in surfaces and liquids used, but a 2023 study confirmed that the collapse temperature remains consistent.""}","","pending",""
"f62f8392-12a2-4d52-a94c-0dd05317b990","2dc82e72-96de-4f20-9e43-31e23e8da7ad","english2","11","multiple_choice","medium","Periods of subfreezing temperatures in Alaska have been growing shorter as a result of climate changes, potentially enabling increased carbon dioxide (CO₂) absorption through greater productivity of sidebells wintergreen (Orthilia secunda) plants and other vegetation, but also potentially enabling increased CO₂ output through greater heterotrophic respiration (CO₂ generated by the activity of soil microorganisms). Hydrologist Yonghong Yi and her colleagues developed a model incorporating numerous inputs—years of soil moisture and snow cover data among them—to evaluate the effects of climate changes on the CO₂ balance in Alaska, concluding that net CO₂ is likely to increase if seasonal snow cover arrives earlier relative to the onset of soil surface freezing.

Which finding, if true, would most directly support the researchers' conclusion?","","{""A"":""Relatively early snow cover reduces the amount of soil moisture available for the growth of plant species such as O. secunda and lowers the rate of heterotrophic respiration."",""B"":""The soil insulation provided by snow cover enables heterotrophic respiration to continue during a period in which plant species such as O. secunda are typically not growing."",""C"":""The effect of soil moisture on the growth of vegetation and on the rate of heterotrophic respiration is stronger during the period of seasonal snow cover than during the period without snow cover."",""D"":""Seasonal snow cover tends to persist longer in areas of relatively low vegetation growth and high heterotrophic respiration than in areas of relatively high vegetation growth and low heterotrophic respiration.""}","B","","1","[""writing_language""]","2025-09-06T05:36:54.729613+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>Periods of subfreezing temperatures in Alaska have been growing shorter as a result of climate changes, potentially enabling increased carbon dioxide (CO₂) absorption through greater productivity of sidebells wintergreen (<i>Orthilia secunda</i>) plants and other vegetation, but also potentially enabling increased CO₂ output through greater heterotrophic respiration (CO₂ generated by the activity of soil microorganisms). Hydrologist Yonghong Yi and her colleagues developed a model incorporating numerous inputs—years of soil moisture and snow cover data among them—to evaluate the effects of climate changes on the CO₂ balance in Alaska, concluding that net CO₂ is likely to increase if seasonal snow cover arrives earlier relative to the onset of soil surface freezing.</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which finding, if true, would most directly support the researchers' conclusion?
      <div><div>","","","Periods of subfreezing temperatures in Alaska have been growing shorter as a result of climate changes, potentially enabling increased carbon dioxide (CO₂) absorption through greater productivity of sidebells wintergreen (Orthilia secunda) plants and other vegetation, but also potentially enabling increased CO₂ output through greater heterotrophic respiration (CO₂ generated by the activity of soil microorganisms). Hydrologist Yonghong Yi and her colleagues developed a model incorporating numerous inputs—years of soil moisture and snow cover data among them—to evaluate the effects of climate changes on the CO₂ balance in Alaska, concluding that net CO₂ is likely to increase if seasonal snow cover arrives earlier relative to the onset of soil surface freezing.

Which finding, if true, would most directly support the researchers' conclusion?","{""A"":""Relatively early snow cover reduces the amount of soil moisture available for the growth of plant species such as O. secunda and lowers the rate of heterotrophic respiration."",""B"":""The soil insulation provided by snow cover enables heterotrophic respiration to continue during a period in which plant species such as O. secunda are typically not growing."",""C"":""The effect of soil moisture on the growth of vegetation and on the rate of heterotrophic respiration is stronger during the period of seasonal snow cover than during the period without snow cover."",""D"":""Seasonal snow cover tends to persist longer in areas of relatively low vegetation growth and high heterotrophic respiration than in areas of relatively high vegetation growth and low heterotrophic respiration.""}","","pending",""
"9865a081-5a9b-4f3a-a7aa-f32b81964b50","3b8c862d-2f94-4ec8-aa0c-7b1272076ad0","english2","9","multiple_choice","medium","Optimal foraging theory (OFT) holds that animals' foraging behaviors reflect cost-benefit trade-offs that vary by species and with dynamic ecological circumstances. One such circumstance is lunar intensity, which Joel Brown and colleagues found to be negatively associated with foraging by Arizona pocket mice but Patricia C. Wright found to be positively associated with foraging by three-striped night monkeys. This discrepancy is explicable in terms of OFT: the monkeys' greater reliance on vision means that higher lunar intensity benefits them more than it benefits the mice.

Which choice best describes the finding made by Wright, as presented in the text?","","{""A"":""During periods of high lunar intensity, three-striped night monkeys increase their reliance on vision."",""B"":""As lunar intensity increases, Arizona pocket mice reduce their foraging activity."",""C"":""As lunar intensity increases, three-striped night monkeys increase their foraging activity."",""D"":""Increased lunar intensity is more beneficial for three-striped night monkeys than it is for Arizona pocket mice.""}","C","","1","[""writing_language""]","2025-09-23T03:26:29.994792+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>Optimal foraging theory (OFT) holds that animals' foraging behaviors reflect cost-benefit trade-offs that vary by species and with dynamic ecological circumstances. One such circumstance is lunar intensity, which Joel Brown and colleagues found to be negatively associated with foraging by Arizona pocket mice but Patricia C. Wright found to be positively associated with foraging by three-striped night monkeys. This discrepancy is explicable in terms of OFT: the monkeys' greater reliance on vision means that higher lunar intensity benefits them more than it benefits the mice.</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which choice best describes the finding made by Wright, as presented in the text?
      <div><div>","","","Optimal foraging theory (OFT) holds that animals' foraging behaviors reflect cost-benefit trade-offs that vary by species and with dynamic ecological circumstances. One such circumstance is lunar intensity, which Joel Brown and colleagues found to be negatively associated with foraging by Arizona pocket mice but Patricia C. Wright found to be positively associated with foraging by three-striped night monkeys. This discrepancy is explicable in terms of OFT: the monkeys' greater reliance on vision means that higher lunar intensity benefits them more than it benefits the mice.

Which choice best describes the finding made by Wright, as presented in the text?","{""A"":""During periods of high lunar intensity, three-striped night monkeys increase their reliance on vision."",""B"":""As lunar intensity increases, Arizona pocket mice reduce their foraging activity."",""C"":""As lunar intensity increases, three-striped night monkeys increase their foraging activity."",""D"":""Increased lunar intensity is more beneficial for three-striped night monkeys than it is for Arizona pocket mice.""}","","pending",""
"c1133001-06cc-42a5-85ff-6ffe8a3f5c36","3b8c862d-2f94-4ec8-aa0c-7b1272076ad0","english2","10","multiple_choice","medium","Nautilids are marine mollusks that begin growing their shells before emerging from their eggs and continue to add shell segments throughout their lifetimes. The walls between their shells' chambers are called septa, and the deeper the water in which a septum forms, the greater the concentration of the isotope oxygen-18 the septum will contain. Since temperature falls as depth increases, if the area of ocean a nautilid inhabits is known, this isotopic signature can reveal the temperature at which its septa formed. Paleontologist Amane Tajika and colleagues examined each of the septa in two nautilid shells and concluded that septum sample M23 formed at a temperature of 14.0°C whereas sample F02 formed at 20.8°C.

Which finding, if true, would most directly weaken the researchers' conclusion?","","{""A"":""At a depth of 140 meters in the nautilids' habitat, the water is 20.8°C and the concentration of oxygen-18 is equal to that in sample F02."",""B"":""The concentration of oxygen-18 in F02 is higher than that in M23."",""C"":""The concentration of oxygen-18 in F02 is lower than that in M23."",""D"":""At a depth of 385 meters in the nautilids' habitat, the water is 14.0°C and the concentration of oxygen-18 is equal to that in sample M23.""}","B","","1","[""writing_language""]","2025-09-23T03:26:29.994792+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>Nautilids are marine mollusks that begin growing their shells before emerging from their eggs and continue to add shell segments throughout their lifetimes. The walls between their shells' chambers are called septa, and the deeper the water in <br>which a septum forms, the greater the concentration of the isotope oxygen-18 the septum will contain. Since temperature falls as depth increases, if the area of ocean a nautilid inhabits is known, this isotopic signature can reveal the temperature at which its septa formed. Paleontologist Amane Tajika and colleagues examined each of the septa in two nautilid shells and concluded that septum sample M23 formed at a temperature of 14.0°C whereas sample F02 formed at 20.8°C.</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        Which finding, if true, would most directly weaken the researchers' conclusion?
      <div><div>","","","Nautilids are marine mollusks that begin growing their shells before emerging from their eggs and continue to add shell segments throughout their lifetimes. The walls between their shells' chambers are called septa, and the deeper the water in which a septum forms, the greater the concentration of the isotope oxygen-18 the septum will contain. Since temperature falls as depth increases, if the area of ocean a nautilid inhabits is known, this isotopic signature can reveal the temperature at which its septa formed. Paleontologist Amane Tajika and colleagues examined each of the septa in two nautilid shells and concluded that septum sample M23 formed at a temperature of 14.0°C whereas sample F02 formed at 20.8°C.

Which finding, if true, would most directly weaken the researchers' conclusion?","{""A"":""At a depth of 140 meters in the nautilids' habitat, the water is 20.8°C and the concentration of oxygen-18 is equal to that in sample F02."",""B"":""The concentration of oxygen-18 in F02 is higher than that in M23."",""C"":""The concentration of oxygen-18 in F02 is lower than that in M23."",""D"":""At a depth of 385 meters in the nautilids' habitat, the water is 14.0°C and the concentration of oxygen-18 is equal to that in sample M23.""}","","pending",""
"74f3b691-9d56-498d-8306-0d8eddd400da","3b8c862d-2f94-4ec8-aa0c-7b1272076ad0","english2","13","multiple_choice","medium","Rafael Núñez and colleagues studied how members of the Yupno, an Indigenous group in Papua New Guinea, conceptualize time in both spoken language and gestures. The researchers recorded Yupno speakers explaining certain temporal words and phrases, such as ono-ropmo bilak, a past-oriented expression that translates to “a couple of years ago,” and coded each speaker’s manual gestures. Previous research has found a tendency in many cultures to make temporal distinctions along imagined linear axes: for instance, English speakers often refer to the front/back axis to describe events in time. Some researchers believe this tendency is universal, but Núñez and colleagues claim this is not the case.

Which finding, if true, would most directly support Núñez and colleagues’ claim?","","{""A"":""Yupno speakers typically use their left hand to make temporal gestures regardless of whether the gestures are past oriented or future oriented."",""B"":""Some Yupno grammatical structures used when talking about time are also used in English."",""C"":""Yupno speakers were observed making temporal gestures both indoors and outdoors, though with greater frequency when indoors."",""D"":""Future-oriented gestures used by Yupno speakers do not, on average, point in the opposite linear direction of past-oriented gestures.""}","D","","1","[""writing_language""]","2025-09-23T03:26:30.234526+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <span ><span >Rafael Núñez and colleagues studied how members of the Yupno, an Indigenous group in Papua New Guinea, conceptualize time in both spoken language and gestures. The researchers recorded Yupno speakers explaining certain temporal words and phrases, such as <em>ono-ropmo</em> bilak, a past-oriented expression that translates to “a couple of years ago,” and coded each speaker’s manual gestures. Previous research has found a tendency in many cultures to make temporal distinctions along imagined linear axes: for instance, English speakers often refer to the front/back axis to describe events in time. Some researchers believe this tendency is universal, but Núñez and colleagues claim this is not the case.&nbsp;</span></span><br>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which finding, if true, would most directly support Núñez and colleagues’ claim?
      <div><div>","","","Rafael Núñez and colleagues studied how members of the Yupno, an Indigenous group in Papua New Guinea, conceptualize time in both spoken language and gestures. The researchers recorded Yupno speakers explaining certain temporal words and phrases, such as ono-ropmo bilak, a past-oriented expression that translates to “a couple of years ago,” and coded each speaker’s manual gestures. Previous research has found a tendency in many cultures to make temporal distinctions along imagined linear axes: for instance, English speakers often refer to the front/back axis to describe events in time. Some researchers believe this tendency is universal, but Núñez and colleagues claim this is not the case.

Which finding, if true, would most directly support Núñez and colleagues’ claim?","{""A"":""Yupno speakers typically use their left hand to make temporal gestures regardless of whether the gestures are past oriented or future oriented."",""B"":""Some Yupno grammatical structures used when talking about time are also used in English."",""C"":""Yupno speakers were observed making temporal gestures both indoors and outdoors, though with greater frequency when indoors."",""D"":""Future-oriented gestures used by Yupno speakers do not, on average, point in the opposite linear direction of past-oriented gestures.""}","","pending",""
"20910fdf-49e2-48ed-b634-df0c72bf475a","6f7b3016-ee5f-467c-900d-20aaad9d4e2e","english1","7","multiple_choice","medium","In Hoocak, an Indigenous language from the Mid-Atlantic region of what is now the United States, okayeke means “bad,” whereas ati okayeye’tesel means “bad houses.” This phenomenon, in which an element of a root word is repeated, sometimes with modification, within another word that is related to the root word, is called reduplication. In this case, the element “ye” in okayeke gets repeated in ati okayeye’tesel. There are many examples of this type of reduplication in Hoocak.

Which choice best describes the function of the underlined part?","","{""A"":""It elaborates on the description of reduplication by exemplifying how it works in the specific Hoocak word mentioned earlier."",""B"":""It provides English translation of the Hoocak word mentioned earlier."",""C"":""It acknowledges that Hoocak has some important exceptions to the general pattern described earlier."",""D"":""It emphasizes how frequently reduplication occurs in Hoocak.""}","A","","1","[""reading_comprehension""]","2025-09-06T05:39:20.095771+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>In Hoocak, an Indigenous language from the Mid-Atlantic region of what is now the United States, <i>okayeke</i> means “bad,” whereas <i>ati okayeye’tesel</i> means “bad houses.” This phenomenon, in which an element of a root word is repeated, sometimes with modification, within another word that is related to the root word, is called reduplication. <u>In this case, the element “ye” in <i>okayeke</i> gets repeated in <i>ati okayeye’tesel</i>.</u> There are many examples of this type of reduplication in Hoocak.</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which choice best describes the function of the underlined part?
      <div><div>","","","In Hoocak, an Indigenous language from the Mid-Atlantic region of what is now the United States, okayeke means “bad,” whereas ati okayeye’tesel means “bad houses.” This phenomenon, in which an element of a root word is repeated, sometimes with modification, within another word that is related to the root word, is called reduplication. In this case, the element “ye” in okayeke gets repeated in ati okayeye’tesel. There are many examples of this type of reduplication in Hoocak.

Which choice best describes the function of the underlined part?","{""A"":""It elaborates on the description of reduplication by exemplifying how it works in the specific Hoocak word mentioned earlier."",""B"":""It provides English translation of the Hoocak word mentioned earlier."",""C"":""It acknowledges that Hoocak has some important exceptions to the general pattern described earlier."",""D"":""It emphasizes how frequently reduplication occurs in Hoocak.""}","","pending",""
"9ca42294-b5ea-49f3-b03d-d1822bd36d6f","3b8c862d-2f94-4ec8-aa0c-7b1272076ad0","english2","19","multiple_choice","medium","At the Chicxulub asteroid impact crater in Mexico, the presence of many fossilized microbacteria, which seem to have thrived there despite the extreme heat that persisted after the Chicxulub impact, ______ claims that bacteria are among the planet's most resilient organisms.

Which choice completes the text so that it conforms to the conventions of Standard English?","","{""A"":""reinforce"",""B"":""have reinforced"",""C"":""reinforces"",""D"":""are reinforcing""}","C","","1","[""writing_language""]","2025-09-23T03:26:30.234526+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>At the Chicxulub asteroid impact crater in Mexico, the presence of many fossilized microbacteria, which seem to have thrived there despite the extreme heat that persisted after the Chicxulub impact, <span class=""blank-line"" style=""text-decoration: underline; letter-spacing: 2px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span> claims that bacteria are among the planet's most resilient organisms.</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which choice completes the text so that it conforms to the conventions of Standard English?
      <div><div>","","","At the Chicxulub asteroid impact crater in Mexico, the presence of many fossilized microbacteria, which seem to have thrived there despite the extreme heat that persisted after the Chicxulub impact, ______ claims that bacteria are among the planet's most resilient organisms.

Which choice completes the text so that it conforms to the conventions of Standard English?","{""A"":""reinforce"",""B"":""have reinforced"",""C"":""reinforces"",""D"":""are reinforcing""}","","pending",""
"d544abb7-5c50-4a46-9aaa-f69c3ef240ea","3b8c862d-2f94-4ec8-aa0c-7b1272076ad0","english2","20","multiple_choice","medium","In Xu Bing's art installation Book from the Sky, each one of the thousands of faux Chinese characters—printed in precise columns on the trio of long scrolls that swoop across the ceiling, on the rows of open books that undulate along the floor, and on the paper walls that stand to the sides— ______ no meaning. Invented by Bing, the characters present plausibly and grandiosely, inviting yet punishing those who yearn to decode them.

Which choice completes the text so that it conforms to the conventions of Standard English?","","{""A"":""hold"",""B"":""holds"",""C"":""have held"",""D"":""were holding""}","B","","1","[""writing_language""]","2025-09-23T03:26:30.234526+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>In Xu Bing's art installation <i>Book from the Sky</i>, each one of the thousands of faux Chinese characters—printed in precise columns on the trio of long scrolls that swoop across the ceiling, on the rows of open books that undulate along the floor, and on the paper walls that stand to the sides— <span class=""blank-line"" style=""text-decoration: underline; letter-spacing: 2px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span> no meaning. Invented by Bing, the characters present plausibly and grandiosely, inviting yet punishing those who yearn to decode them.</p>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <br>Which choice completes the text so that it conforms to the conventions of Standard English?
      <div><div>","","","In Xu Bing's art installation Book from the Sky, each one of the thousands of faux Chinese characters—printed in precise columns on the trio of long scrolls that swoop across the ceiling, on the rows of open books that undulate along the floor, and on the paper walls that stand to the sides— ______ no meaning. Invented by Bing, the characters present plausibly and grandiosely, inviting yet punishing those who yearn to decode them.

Which choice completes the text so that it conforms to the conventions of Standard English?","{""A"":""hold"",""B"":""holds"",""C"":""have held"",""D"":""were holding""}","","pending",""
"0742854d-a4f2-4bde-b17b-eeb0e92f7c5d","3b8c862d-2f94-4ec8-aa0c-7b1272076ad0","english2","27","multiple_choice","medium","While researching a topic, a student has taken the following notes:A 2022 study analyzed geotagged social media posts to assess the effect of parks on happiness in 25 US cities.The happiness benefit of a city's parks was the numeric difference between the calculated happiness scores of posts made in parks and posts made elsewhere.A benefit above 0 indicates a positive effect.The park happiness benefit in San Francisco, California, was greater than 0.10.The park happiness benefit in Washington, DC, was greater than 0 but less than 0.10.The average happiness benefit of parks across all cities was 0.10.

The student wants to make a generalization based on the study's findings. Which choice most effectively uses relevant information from the notes to accomplish this goal?","","{""A"":""Geotagged social media posts were analyzed for expressed happiness in both San Francisco and Washington."",""B"":""Though it can vary from city to city, the overall effect of parks on happiness is a positive one."",""C"":""San Francisco's parks had a positive effect on happiness, but this was not true of Washington's parks, which had a below-average effect."",""D"":""By comparing the happiness scores of posts made in parks and posts made elsewhere, the study determined the effect of parks on happiness.""}","B","","1","[""writing_language""]","2025-09-23T03:26:30.442353+00:00","2025-10-03T23:31:02.776795+00:00","","","html","<div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        <p>While researching a topic, a student has taken the following notes:</p><blockquote style=""margin-left: 15px;""><ul style=""list-style-type: disc; padding-left: 15px; margin-left: 0px;""><li style=""margin-bottom: 0.3em;"">A 2022 study analyzed geotagged social media posts to assess the effect of parks on happiness in 25 US cities.</li><li style=""margin-bottom: 0.3em;"">The happiness benefit of a city's parks was the numeric difference between the calculated happiness scores of posts made in parks and posts made elsewhere.</li><li style=""margin-bottom: 0.3em;"">A benefit above 0 indicates a positive effect.</li><li style=""margin-bottom: 0.3em;"">The park happiness benefit in San Francisco, California, was greater than 0.10.</li><li style=""margin-bottom: 0.3em;"">The park happiness benefit in Washington, DC, was greater than 0 but less than 0.10.</li><li style=""margin-bottom: 0.3em;"">The average happiness benefit of parks across all cities was 0.10.</li></ul></blockquote>
      </div>
      <div style=""font-size: 16px;"">
        <style>
          ul { list-style: disc !important; margin-left: 1.2em; }
          h4 { font-weight: bold !important; margin-top: 1.5em; }
        </style>
        The student wants to make a generalization based on the study's findings. <br>Which choice most effectively uses relevant information from the notes to accomplish this goal?
      <div><div>","","","While researching a topic, a student has taken the following notes:A 2022 study analyzed geotagged social media posts to assess the effect of parks on happiness in 25 US cities.The happiness benefit of a city's parks was the numeric difference between the calculated happiness scores of posts made in parks and posts made elsewhere.A benefit above 0 indicates a positive effect.The park happiness benefit in San Francisco, California, was greater than 0.10.The park happiness benefit in Washington, DC, was greater than 0 but less than 0.10.The average happiness benefit of parks across all cities was 0.10.

The student wants to make a generalization based on the study's findings. Which choice most effectively uses relevant information from the notes to accomplish this goal?","{""A"":""Geotagged social media posts were analyzed for expressed happiness in both San Francisco and Washington."",""B"":""Though it can vary from city to city, the overall effect of parks on happiness is a positive one."",""C"":""San Francisco's parks had a positive effect on happiness, but this was not true of Washington's parks, which had a below-average effect."",""D"":""By comparing the happiness scores of posts made in parks and posts made elsewhere, the study determined the effect of parks on happiness.""}","","pending",""
